id;src;num_pages;page_id;page_width;page_height;col;row;width;height;x1;y1;x2;y2;x3;y3;x4;y4;contents;contents_masked;correctclass;tag;description;alphabetic;numeric;symbolic;feature;rdt;rdr;rdb;rdl;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11
52007;darty25.tiff;1;1;2480;3508;1638;3008;81;33;1638;3008;1719;3008;1719;3041;1638;3041;26702;NNNNN;SSIRET;SUPPLIER_SIRET;Seller Siret;0;5;0;[0.8574686431014823, 0.660483870967742, 0.032661290322580645, 0.009407069555302166, 0.0, 1.0, 0.0];-0.14167616875712657;0.0036290322580645163;;-0.0032258064516129032;0.8574686431014823;0.660483870967742;0.032661290322580645;0.009407069555302166;0.0;1.0;0.0;-0.14167616875712657;0.0036290322580645163;;-0.0032258064516129032
52009;darty25.tiff;1;1;2480;3508;1728;3008;9;33;1728;3008;1737;3008;1737;3041;1728;3041;-;S;undefined;OTHER;OTHER;0;0;1;[0.8574686431014823, 0.6967741935483871, 0.0036290322580645163, 0.009407069555302166, 0.0, 0.0, 1.0];;0.0032258064516129032;0.022519954389965794;-0.0036290322580645163;0.8574686431014823;0.6967741935483871;0.0036290322580645163;0.009407069555302166;0.0;0.0;1.0;;0.0032258064516129032;0.022519954389965794;-0.0036290322580645163
52010;darty25.tiff;1;1;2480;3508;1745;3008;58;33;1745;3008;1803;3008;1803;3041;1745;3041;NAF;AAA;undefined;OTHER;OTHER;3;0;0;[0.8574686431014823, 0.7036290322580645, 0.02338709677419355, 0.009407069555302166, 1.0, 0.0, 0.0];;;;-0.0032258064516129032;0.8574686431014823;0.7036290322580645;0.02338709677419355;0.009407069555302166;1.0;0.0;0.0;;;;-0.0032258064516129032
52011;darty25.tiff;1;1;2480;3508;810;3045;106;33;810;3045;916;3045;916;3078;810;3078;Adresse;AAAAAAA;SA;SUPPLIER_ADDRESS;Seller Address;7;0;0;[0.8680159635119726, 0.32661290322580644, 0.042741935483870966, 0.009407069555302166, 1.0, 0.0, 0.0];-0.0011402508551881414;0.0036290322580645163;0.011972633979475485;;0.8680159635119726;0.32661290322580644;0.042741935483870966;0.009407069555302166;1.0;0.0;0.0;-0.0011402508551881414;0.0036290322580645163;0.011972633979475485;
52012;darty25.tiff;1;1;2480;3508;925;3045;8;33;925;3045;933;3045;933;3078;925;3078;:;S;SA;SUPPLIER_ADDRESS;Seller Address;0;0;1;[0.8680159635119726, 0.37298387096774194, 0.0032258064516129032, 0.009407069555302166, 0.0, 0.0, 1.0];;0.0032258064516129032;0.011972633979475485;-0.0036290322580645163;0.8680159635119726;0.37298387096774194;0.0032258064516129032;0.009407069555302166;0.0;0.0;1.0;;0.0032258064516129032;0.011972633979475485;-0.0036290322580645163
52013;darty25.tiff;1;1;2480;3508;941;3045;102;33;941;3045;1043;3045;1043;3078;941;3078;ROUTE;AAAAA;SA;SUPPLIER_ADDRESS;Seller Address;5;0;0;[0.8680159635119726, 0.37943548387096776, 0.04112903225806452, 0.009407069555302166, 1.0, 0.0, 0.0];-0.0011402508551881414;0.0036290322580645163;;-0.0032258064516129032;0.8680159635119726;0.37943548387096776;0.04112903225806452;0.009407069555302166;1.0;0.0;0.0;-0.0011402508551881414;0.0036290322580645163;;-0.0032258064516129032
52014;darty25.tiff;1;1;2480;3508;1052;3045;40;33;1052;3045;1092;3045;1092;3078;1052;3078;DE;AA;SA;SUPPLIER_ADDRESS;Seller Address;2;0;0;[0.8680159635119726, 0.4241935483870968, 0.016129032258064516, 0.009407069555302166, 1.0, 0.0, 0.0];-0.0011402508551881414;0.0032258064516129032;0.0014253135689851768;-0.0036290322580645163;0.8680159635119726;0.4241935483870968;0.016129032258064516;0.009407069555302166;1.0;0.0;0.0;-0.0011402508551881414;0.0032258064516129032;0.0014253135689851768;-0.0036290322580645163
52015;darty25.tiff;1;1;2480;3508;1100;3045;85;33;1100;3045;1185;3045;1185;3078;1100;3078;SAINT;AAAAA;SA;SUPPLIER_ADDRESS;Seller Address;5;0;0;[0.8680159635119726, 0.4435483870967742, 0.034274193548387094, 0.009407069555302166, 1.0, 0.0, 0.0];-0.0011402508551881414;0.0036290322580645163;;-0.0032258064516129032;0.8680159635119726;0.4435483870967742;0.034274193548387094;0.009407069555302166;1.0;0.0;0.0;-0.0011402508551881414;0.0036290322580645163;;-0.0032258064516129032
52016;darty25.tiff;1;1;2480;3508;1194;3045;82;33;1194;3045;1276;3045;1276;3078;1194;3078;MALO;AAAA;SA;SUPPLIER_ADDRESS;Seller Address;4;0;0;[0.8680159635119726, 0.4814516129032258, 0.03306451612903226, 0.009407069555302166, 1.0, 0.0, 0.0];-0.0011402508551881414;0.0068548387096774195;0.0014253135689851768;-0.0036290322580645163;0.8680159635119726;0.4814516129032258;0.03306451612903226;0.009407069555302166;1.0;0.0;0.0;-0.0011402508551881414;0.0068548387096774195;0.0014253135689851768;-0.0036290322580645163
52018;darty25.tiff;1;1;2480;3508;1293;3045;9;33;1293;3045;1302;3045;1302;3078;1293;3078;-;S;undefined;OTHER;OTHER;0;0;1;[0.8680159635119726, 0.5213709677419355, 0.0036290322580645163, 0.009407069555302166, 0.0, 0.0, 1.0];;0.0036290322580645163;0.0014253135689851768;-0.0068548387096774195;0.8680159635119726;0.5213709677419355;0.0036290322580645163;0.009407069555302166;0.0;0.0;1.0;;0.0036290322580645163;0.0014253135689851768;-0.0068548387096774195
52019;darty25.tiff;1;1;2480;3508;1311;3045;81;33;1311;3045;1392;3045;1392;3078;1311;3078;35760;NNNNN;SA;SUPPLIER_ADDRESS;Seller Address;0;5;0;[0.8680159635119726, 0.5286290322580646, 0.032661290322580645, 0.009407069555302166, 0.0, 1.0, 0.0];-0.0011402508551881414;0.0032258064516129032;;-0.0036290322580645163;0.8680159635119726;0.5286290322580646;0.032661290322580645;0.009407069555302166;0.0;1.0;0.0;-0.0011402508551881414;0.0032258064516129032;;-0.0036290322580645163
52020;darty25.tiff;1;1;2480;3508;1400;3045;9;33;1400;3045;1409;3045;1409;3078;1400;3078;-;S;SA;SUPPLIER_ADDRESS;Seller Address;0;0;1;[0.8680159635119726, 0.5645161290322581, 0.0036290322580645163, 0.009407069555302166, 0.0, 0.0, 1.0];-0.0011402508551881414;0.0036290322580645163;0.0014253135689851768;-0.0032258064516129032;0.8680159635119726;0.5645161290322581;0.0036290322580645163;0.009407069555302166;0.0;0.0;1.0;-0.0011402508551881414;0.0036290322580645163;0.0014253135689851768;-0.0032258064516129032
52021;darty25.tiff;1;1;2480;3508;1418;3045;85;33;1418;3045;1503;3045;1503;3078;1418;3078;SAINT;AAAAA;SA;SUPPLIER_ADDRESS;Seller Address;5;0;0;[0.8680159635119726, 0.5717741935483871, 0.034274193548387094, 0.009407069555302166, 1.0, 0.0, 0.0];-0.0011402508551881414;0.0036290322580645163;;-0.0036290322580645163;0.8680159635119726;0.5717741935483871;0.034274193548387094;0.009407069555302166;1.0;0.0;0.0;-0.0011402508551881414;0.0036290322580645163;;-0.0036290322580645163
52022;darty25.tiff;1;1;2480;3508;1512;3045;157;33;1512;3045;1669;3045;1669;3078;1512;3078;GREGOIRE;AAAAAAAA;SA;SUPPLIER_ADDRESS;Seller Address;8;0;0;[0.8680159635119726, 0.6096774193548387, 0.06330645161290323, 0.009407069555302166, 1.0, 0.0, 0.0];-0.0011402508551881414;;;-0.0036290322580645163;0.8680159635119726;0.6096774193548387;0.06330645161290323;0.009407069555302166;1.0;0.0;0.0;-0.0011402508551881414;;;-0.0036290322580645163
52023;darty25.tiff;1;1;2480;3508;1074;3083;56;33;1074;3083;1130;3083;1130;3116;1074;3116;VAT;AAA;undefined;OTHER;OTHER;3;0;0;[0.87884834663626, 0.43306451612903224, 0.02258064516129032, 0.009407069555302166, 1.0, 0.0, 0.0];-0.0014253135689851768;0.0036290322580645163;0.0011402508551881414;;0.87884834663626;0.43306451612903224;0.02258064516129032;0.009407069555302166;1.0;0.0;0.0;-0.0014253135689851768;0.0036290322580645163;0.0011402508551881414;
52024;darty25.tiff;1;1;2480;3508;1139;3083;8;33;1139;3083;1147;3083;1147;3116;1139;3116;:;S;undefined;OTHER;OTHER;0;0;1;[0.87884834663626, 0.4592741935483871, 0.0032258064516129032, 0.009407069555302166, 0.0, 0.0, 1.0];;0.0032258064516129032;0.0011402508551881414;-0.0036290322580645163;0.87884834663626;0.4592741935483871;0.0032258064516129032;0.009407069555302166;0.0;0.0;1.0;;0.0032258064516129032;0.0011402508551881414;-0.0036290322580645163
52025;darty25.tiff;1;1;2480;3508;1155;3083;38;33;1155;3083;1193;3083;1193;3116;1155;3116;FR;AA;SVAT;SUPPLIER_VAT;Seller Vat Number/TVA;2;0;0;[0.87884834663626, 0.4657258064516129, 0.01532258064516129, 0.009407069555302166, 1.0, 0.0, 0.0];;0.0036290322580645163;;-0.0032258064516129032;0.87884834663626;0.4657258064516129;0.01532258064516129;0.009407069555302166;1.0;0.0;0.0;;0.0036290322580645163;;-0.0032258064516129032
52026;darty25.tiff;1;1;2480;3508;1202;3083;32;33;1202;3083;1234;3083;1234;3116;1202;3116;62;NN;SVAT;SUPPLIER_VAT;Seller Vat Number/TVA;0;2;0;[0.87884834663626, 0.4846774193548387, 0.012903225806451613, 0.009407069555302166, 0.0, 1.0, 0.0];-0.0014253135689851768;0.0036290322580645163;;-0.0036290322580645163;0.87884834663626;0.4846774193548387;0.012903225806451613;0.009407069555302166;0.0;1.0;0.0;-0.0014253135689851768;0.0036290322580645163;;-0.0036290322580645163
52027;darty25.tiff;1;1;2480;3508;1243;3083;48;33;1243;3083;1291;3083;1291;3116;1243;3116;719;NNN;SVAT;SUPPLIER_VAT;Seller Vat Number/TVA;0;3;0;[0.87884834663626, 0.5012096774193548, 0.01935483870967742, 0.009407069555302166, 0.0, 1.0, 0.0];;0.0036290322580645163;0.0011402508551881414;-0.0036290322580645163;0.87884834663626;0.5012096774193548;0.01935483870967742;0.009407069555302166;0.0;1.0;0.0;;0.0036290322580645163;0.0011402508551881414;-0.0036290322580645163
52028;darty25.tiff;1;1;2480;3508;1300;3083;48;33;1300;3083;1348;3083;1348;3116;1300;3116;214;NNN;SVAT;SUPPLIER_VAT;Seller Vat Number/TVA;0;3;0;[0.87884834663626, 0.5241935483870968, 0.01935483870967742, 0.009407069555302166, 0.0, 1.0, 0.0];-0.0014253135689851768;0.0032258064516129032;0.0011402508551881414;-0.0036290322580645163;0.87884834663626;0.5241935483870968;0.01935483870967742;0.009407069555302166;0.0;1.0;0.0;-0.0014253135689851768;0.0032258064516129032;0.0011402508551881414;-0.0036290322580645163
52029;darty25.tiff;1;1;2480;3508;1356;3083;48;33;1356;3083;1404;3083;1404;3116;1356;3116;309;NNN;SVAT;SUPPLIER_VAT;Seller Vat Number/TVA;0;3;0;[0.87884834663626, 0.5467741935483871, 0.01935483870967742, 0.009407069555302166, 0.0, 1.0, 0.0];-0.0014253135689851768;;;-0.0032258064516129032;0.87884834663626;0.5467741935483871;0.01935483870967742;0.009407069555302166;0.0;1.0;0.0;-0.0014253135689851768;;;-0.0032258064516129032
52030;darty25.tiff;1;1;2480;3508;677;3120;82;33;677;3120;759;3120;759;3153;677;3153;Notice;AAAAAA;undefined;OTHER;OTHER;6;0;0;[0.8893956670467503, 0.27298387096774196, 0.03306451612903226, 0.009407069555302166, 1.0, 0.0, 0.0];-0.022519954389965794;0.0036290322580645163;0.0014253135689851768;;0.8893956670467503;0.27298387096774196;0.03306451612903226;0.009407069555302166;1.0;0.0;0.0;-0.022519954389965794;0.0036290322580645163;0.0014253135689851768;
52031;darty25.tiff;1;1;2480;3508;768;3120;105;33;768;3120;873;3120;873;3153;768;3153;officielle;AAAAAAAAAA;undefined;OTHER;OTHER;10;0;0;[0.8893956670467503, 0.3096774193548387, 0.04233870967741935, 0.009407069555302166, 1.0, 0.0, 0.0];-0.011972633979475485;0.0032258064516129032;;-0.0036290322580645163;0.8893956670467503;0.3096774193548387;0.04233870967741935;0.009407069555302166;1.0;0.0;0.0;-0.011972633979475485;0.0032258064516129032;;-0.0036290322580645163
52032;darty25.tiff;1;1;2480;3508;881;3120;166;33;881;3120;1047;3120;1047;3153;881;3153;d'information;ASAAAAAAAAAAA;undefined;OTHER;OTHER;12;0;1;[0.8893956670467503, 0.35524193548387095, 0.06693548387096775, 0.009407069555302166, 0.9230769230769231, 0.0, 0.07692307692307693];-0.011972633979475485;0.0032258064516129032;;-0.0032258064516129032;0.8893956670467503;0.35524193548387095;0.06693548387096775;0.009407069555302166;0.9230769230769231;0.0;0.07692307692307693;-0.011972633979475485;0.0032258064516129032;;-0.0032258064516129032
52033;darty25.tiff;1;1;2480;3508;1055;3120;40;33;1055;3120;1095;3120;1095;3153;1055;3153;sur;AAA;undefined;OTHER;OTHER;3;0;0;[0.8893956670467503, 0.4254032258064516, 0.016129032258064516, 0.009407069555302166, 1.0, 0.0, 0.0];-0.0011402508551881414;0.0036290322580645163;0.0014253135689851768;-0.0032258064516129032;0.8893956670467503;0.4254032258064516;0.016129032258064516;0.009407069555302166;1.0;0.0;0.0;-0.0011402508551881414;0.0036290322580645163;0.0014253135689851768;-0.0032258064516129032
52034;darty25.tiff;1;1;2480;3508;1104;3120;22;33;1104;3120;1126;3120;1126;3153;1104;3153;la;AA;undefined;OTHER;OTHER;2;0;0;[0.8893956670467503, 0.44516129032258067, 0.008870967741935484, 0.009407069555302166, 1.0, 0.0, 0.0];;0.0036290322580645163;;-0.0036290322580645163;0.8893956670467503;0.44516129032258067;0.008870967741935484;0.009407069555302166;1.0;0.0;0.0;;0.0036290322580645163;;-0.0036290322580645163
52035;darty25.tiff;1;1;2480;3508;1135;3120;69;33;1135;3120;1204;3120;1204;3153;1135;3153;copie;AAAAA;undefined;OTHER;OTHER;5;0;0;[0.8893956670467503, 0.4576612903225806, 0.027822580645161292, 0.009407069555302166, 1.0, 0.0, 0.0];-0.0011402508551881414;0.0032258064516129032;;-0.0036290322580645163;0.8893956670467503;0.4576612903225806;0.027822580645161292;0.009407069555302166;1.0;0.0;0.0;-0.0011402508551881414;0.0032258064516129032;;-0.0036290322580645163
52036;darty25.tiff;1;1;2480;3508;1212;3120;79;33;1212;3120;1291;3120;1291;3153;1212;3153;privée;AAAAAA;undefined;OTHER;OTHER;6;0;0;[0.8893956670467503, 0.48870967741935484, 0.03185483870967742, 0.009407069555302166, 1.0, 0.0, 0.0];-0.0011402508551881414;0.0036290322580645163;0.0014253135689851768;-0.0032258064516129032;0.8893956670467503;0.48870967741935484;0.03185483870967742;0.009407069555302166;1.0;0.0;0.0;-0.0011402508551881414;0.0036290322580645163;0.0014253135689851768;-0.0032258064516129032
52037;darty25.tiff;1;1;2480;3508;1300;3120;8;33;1300;3120;1308;3120;1308;3153;1300;3153;:;S;undefined;OTHER;OTHER;0;0;1;[0.8893956670467503, 0.5241935483870968, 0.0032258064516129032, 0.009407069555302166, 0.0, 0.0, 1.0];-0.0011402508551881414;0.0032258064516129032;0.0014253135689851768;-0.0036290322580645163;0.8893956670467503;0.5241935483870968;0.0032258064516129032;0.009407069555302166;0.0;0.0;1.0;-0.0011402508551881414;0.0032258064516129032;0.0014253135689851768;-0.0036290322580645163
52038;darty25.tiff;1;1;2480;3508;1316;3120;486;33;1316;3120;1802;3120;1802;3153;1316;3153;http://www.copieprivee.culture.gouv.fr;AAAASSSAAASAAAAAAAAAAASAAAAAAASAAAASAA;undefined;OTHER;OTHER;31;0;7;[0.8893956670467503, 0.5306451612903226, 0.19596774193548386, 0.009407069555302166, 0.8157894736842105, 0.0, 0.18421052631578946];-0.022519954389965794;;;-0.0032258064516129032;0.8893956670467503;0.5306451612903226;0.19596774193548386;0.009407069555302166;0.8157894736842105;0.0;0.18421052631578946;-0.022519954389965794;;;-0.0032258064516129032
52039;darty25.tiff;1;1;2480;3508;586;3158;376;33;586;3158;962;3158;962;3191;586;3191;Remboursement/exoneration;AAAAAAAAAAAAASAAAAAAAAAAA;undefined;OTHER;OTHER;24;0;1;[0.9002280501710376, 0.23629032258064517, 0.15161290322580645, 0.009407069555302166, 0.96, 0.0, 0.04];-0.0014253135689851768;0.0032258064516129032;;;0.9002280501710376;0.23629032258064517;0.15161290322580645;0.009407069555302166;0.96;0.0;0.04;-0.0014253135689851768;0.0032258064516129032;;
52040;darty25.tiff;1;1;2480;3508;970;3158;32;33;970;3158;1002;3158;1002;3191;970;3191;de;AA;undefined;OTHER;OTHER;2;0;0;[0.9002280501710376, 0.3911290322580645, 0.012903225806451613, 0.009407069555302166, 1.0, 0.0, 0.0];;0.0032258064516129032;;-0.0032258064516129032;0.9002280501710376;0.3911290322580645;0.012903225806451613;0.009407069555302166;1.0;0.0;0.0;;0.0032258064516129032;;-0.0032258064516129032
52041;darty25.tiff;1;1;2480;3508;1010;3158;22;33;1010;3158;1032;3158;1032;3191;1010;3191;la;AA;undefined;OTHER;OTHER;2;0;0;[0.9002280501710376, 0.40725806451612906, 0.008870967741935484, 0.009407069555302166, 1.0, 0.0, 0.0];;0.0036290322580645163;;-0.0032258064516129032;0.9002280501710376;0.40725806451612906;0.008870967741935484;0.009407069555302166;1.0;0.0;0.0;;0.0036290322580645163;;-0.0032258064516129032
52042;darty25.tiff;1;1;2480;3508;1041;3158;171;33;1041;3158;1212;3158;1212;3191;1041;3191;rénumeration;AAAAAAAAAAAA;undefined;OTHER;OTHER;12;0;0;[0.9002280501710376, 0.419758064516129, 0.06895161290322581, 0.009407069555302166, 1.0, 0.0, 0.0];-0.0014253135689851768;0.0036290322580645163;;-0.0036290322580645163;0.9002280501710376;0.419758064516129;0.06895161290322581;0.009407069555302166;1.0;0.0;0.0;-0.0014253135689851768;0.0036290322580645163;;-0.0036290322580645163
52043;darty25.tiff;1;1;2480;3508;1221;3158;58;33;1221;3158;1279;3158;1279;3191;1221;3191;pour;AAAA;undefined;OTHER;OTHER;4;0;0;[0.9002280501710376, 0.49233870967741933, 0.02338709677419355, 0.009407069555302166, 1.0, 0.0, 0.0];-0.0014253135689851768;0.0032258064516129032;;-0.0036290322580645163;0.9002280501710376;0.49233870967741933;0.02338709677419355;0.009407069555302166;1.0;0.0;0.0;-0.0014253135689851768;0.0032258064516129032;;-0.0036290322580645163
52044;darty25.tiff;1;1;2480;3508;1287;3158;79;33;1287;3158;1366;3158;1366;3191;1287;3191;usage;AAAAA;undefined;OTHER;OTHER;5;0;0;[0.9002280501710376, 0.5189516129032258, 0.03185483870967742, 0.009407069555302166, 1.0, 0.0, 0.0];-0.0014253135689851768;0.0036290322580645163;;-0.0032258064516129032;0.9002280501710376;0.5189516129032258;0.03185483870967742;0.009407069555302166;1.0;0.0;0.0;-0.0014253135689851768;0.0036290322580645163;;-0.0032258064516129032
52045;darty25.tiff;1;1;2480;3508;1375;3158;173;33;1375;3158;1548;3158;1548;3191;1375;3191;professionnel;AAAAAAAAAAAAA;undefined;OTHER;OTHER;13;0;0;[0.9002280501710376, 0.5544354838709677, 0.06975806451612904, 0.009407069555302166, 1.0, 0.0, 0.0];;0.0036290322580645163;;-0.0036290322580645163;0.9002280501710376;0.5544354838709677;0.06975806451612904;0.009407069555302166;1.0;0.0;0.0;;0.0036290322580645163;;-0.0036290322580645163
52046;darty25.tiff;1;1;2480;3508;1557;3158;8;33;1557;3158;1565;3158;1565;3191;1557;3191;:;S;undefined;OTHER;OTHER;0;0;1;[0.9002280501710376, 0.6278225806451613, 0.0032258064516129032, 0.009407069555302166, 0.0, 0.0, 1.0];;0.0032258064516129032;;-0.0036290322580645163;0.9002280501710376;0.6278225806451613;0.0032258064516129032;0.009407069555302166;0.0;0.0;1.0;;0.0032258064516129032;;-0.0036290322580645163
52047;darty25.tiff;1;1;2480;3508;1573;3158;320;33;1573;3158;1893;3158;1893;3191;1573;3191;http://www.copiefrance.fr;AAAASSSAAASAAAAAAAAAAASAA;undefined;OTHER;OTHER;20;0;5;[0.9002280501710376, 0.6342741935483871, 0.12903225806451613, 0.009407069555302166, 0.8, 0.0, 0.2];-0.18443557582668188;;;-0.0032258064516129032;0.9002280501710376;0.6342741935483871;0.12903225806451613;0.009407069555302166;0.8;0.0;0.2;-0.18443557582668188;;;-0.0032258064516129032
